housing_median_age,total_rooms,population,median_income,median_house_value,distance_to_nearest_city,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,bedrooms_to_rooms_ratio,households_to_population_ratio
52.0,2300.0,1225.0,3.5398,158400.0,19.29,0,0,0,1,0.19260869565217392,0.34530612244897957
39.0,1752.0,1071.0,3.1167,121600.0,19.29,0,0,0,1,0.22773972602739725,0.3510737628384687
50.0,1867.0,1128.0,2.5401,129100.0,19.29,0,0,0,1,0.2158543117300482,0.3351063829787234
43.0,2430.0,1537.0,2.898,121400.0,19.29,0,0,0,1,0.20658436213991768,0.3148991541964867
44.0,1729.0,1240.0,2.3125,102800.0,18.41,0,0,0,1,0.23944476576055523,0.31693548387096776
52.0,1026.0,469.0,2.875,160000.0,20.17,0,0,0,1,0.17543859649122806,0.3582089552238806
52.0,2170.0,1086.0,3.3715,143900.0,20.17,0,0,0,1,0.19723502304147467,0.39134438305709024
52.0,2329.0,1144.0,3.5114,151200.0,20.17,0,0,0,1,0.1910691283812795,0.36451048951048953
52.0,2492.0,1109.0,4.3125,164400.0,20.17,0,0,0,1,0.16653290529695025,0.3381424706943192
52.0,2198.0,984.0,3.22,156500.0,20.17,0,0,0,1,0.18061874431301184,0.375
33.0,142.0,575.0,3.875,225000.0,21.05,0,0,0,1,0.21830985915492956,0.0817391304347826
49.0,1183.0,496.0,5.2328,174200.0,20.17,0,0,0,1,0.17328825021132713,0.4213709677419355
52.0,1070.0,555.0,3.7262,166900.0,20.17,0,0,0,1,0.18037383177570093,0.34234234234234234
45.0,1766.0,869.0,4.5893,163500.0,19.29,0,0,0,1,0.18799546998867497,0.3762945914844649
39.0,617.0,236.0,5.2578,253000.0,21.11,0,0,0,1,0.1539708265802269,0.4491525423728814
41.0,1411.0,626.0,7.0875,240700.0,21.11,0,0,0,1,0.16513111268603828,0.34185303514376997
46.0,2109.0,922.0,3.9712,208100.0,21.11,0,0,0,1,0.18349928876244664,0.35683297180043383
47.0,1229.0,582.0,2.9514,198100.0,20.23,0,0,0,1,0.19772172497965826,0.43986254295532645
50.0,954.0,546.0,2.6667,172800.0,20.23,0,0,0,1,0.22746331236897274,0.36813186813186816
37.0,1643.0,620.0,5.4446,336700.0,21.4,0,0,0,1,0.1594643944004869,0.4290322580645161
34.0,1355.0,442.0,6.2838,318200.0,21.22,0,0,0,1,0.14391143911439114,0.4411764705882353
23.0,2317.0,955.0,6.7527,285800.0,21.22,0,0,0,1,0.14501510574018128,0.34345549738219894
24.0,2459.0,916.0,7.0712,293000.0,25.44,0,0,0,1,0.12891419276128507,0.3537117903930131
22.0,12842.0,4985.0,5.9849,371000.0,22.86,0,0,0,1,0.15947671702227068,0.3945837512537613
42.0,1524.0,651.0,3.6875,157300.0,21.93,0,0,0,1,0.17060367454068243,0.41013824884792627
30.0,3326.0,1704.0,2.875,135300.0,21.93,0,0,0,1,0.2242934455802766,0.4125586854460094
43.0,1985.0,1085.0,3.4205,136700.0,21.05,0,0,0,1,0.2216624685138539,0.37511520737327186
50.0,1642.0,713.0,3.2984,160700.0,21.05,0,0,0,1,0.1961023142509135,0.39831697054698456
49.0,893.0,468.0,3.875,140600.0,21.93,0,0,0,1,0.19820828667413215,0.38675213675213677
52.0,653.0,296.0,4.175,144000.0,21.93,0,0,0,1,0.19601837672281777,0.40878378378378377
48.0,977.0,446.0,4.7708,156300.0,22.81,0,0,0,1,0.1985670419651996,0.40358744394618834
45.0,2324.0,968.0,3.5739,176000.0,22.81,0,0,0,1,0.17082616179001722,0.39669421487603307
39.0,1583.0,857.0,3.0958,145800.0,22.81,0,0,0,1,0.2204674668351232,0.3687281213535589
39.0,1612.0,912.0,3.3958,141900.0,21.93,0,0,0,1,0.21215880893300249,0.3530701754385965
31.0,2424.0,1360.0,1.871,90700.0,21.93,0,0,0,1,0.2198844884488449,0.3323529411764706
41.0,1594.0,1074.0,1.9356,90600.0,21.98,0,0,0,1,0.2302383939774153,0.33054003724394787
47.0,2118.0,965.0,2.1842,107900.0,21.98,0,0,0,1,0.19499527856468366,0.39585492227979274
37.0,1575.0,933.0,2.2917,107000.0,21.11,0,0,0,1,0.2273015873015873,0.3429796355841372
38.0,1764.0,987.0,2.4333,98200.0,21.98,0,0,0,1,0.22505668934240364,0.3586626139817629
50.0,1187.0,907.0,1.9479,89500.0,21.11,0,0,0,1,0.21988205560235888,0.27122381477398017
52.0,754.0,447.0,3.9063,93800.0,21.11,0,0,0,1,0.23209549071618038,0.3691275167785235
49.0,2308.0,1299.0,1.8407,96700.0,21.11,0,0,0,1,0.19584055459272098,0.34719014626635875
27.0,909.0,396.0,2.0786,97500.0,21.05,0,0,0,1,0.25962596259625964,0.39646464646464646
42.0,1180.0,877.0,2.8125,97300.0,21.05,0,0,0,1,0.21779661016949153,0.3055872291904219
43.0,2018.0,1111.0,1.8913,91200.0,21.11,0,0,0,1,0.20218037661050545,0.33033303330333036
49.0,1368.0,790.0,1.7056,91400.0,20.23,0,0,0,1,0.20614035087719298,0.34050632911392403
52.0,2744.0,1479.0,2.2768,96200.0,21.05,0,0,0,1,0.19934402332361517,0.3745774171737661
51.0,2107.0,1173.0,3.2552,120100.0,21.05,0,0,0,1,0.2235405790223066,0.3734015345268542
52.0,1748.0,1029.0,2.0556,100000.0,21.05,0,0,0,1,0.20709382151029748,0.3556851311953353
52.0,2024.0,1030.0,2.4659,94700.0,20.23,0,0,0,1,0.19318181818181818,0.33980582524271846
47.0,1116.0,826.0,1.75,85700.0,19.36,0,0,0,1,0.23207885304659498,0.33777239709443097
41.0,2036.0,1412.0,2.0469,89300.0,20.17,0,0,0,1,0.2504911591355599,0.32152974504249293
45.0,1852.0,1132.0,2.7159,101400.0,20.17,0,0,0,1,0.21220302375809935,0.3083038869257951
41.0,921.0,522.0,1.2083,72500.0,20.23,0,0,0,1,0.2247557003257329,0.3045977011494253
45.0,995.0,630.0,1.925,74100.0,20.23,0,0,0,1,0.23919597989949748,0.3761904761904762
36.0,606.0,531.0,1.5809,70000.0,19.48,0,0,0,1,0.21782178217821782,0.2504708097928437
37.0,2680.0,1925.0,1.4097,84600.0,19.36,0,0,0,1,0.2746268656716418,0.3464935064935065
38.0,1493.0,1144.0,0.7683,81800.0,20.23,0,0,0,1,0.2478231748158071,0.3068181818181818
19.0,2207.0,1481.0,1.3194,81400.0,20.35,0,0,0,1,0.2560036248300861,0.35111411208642807
28.0,856.0,435.0,0.8012,81800.0,20.35,0,0,0,1,0.2207943925233645,0.3724137931034483
26.0,1293.0,984.0,1.9479,85800.0,20.23,0,0,0,1,0.2296983758700696,0.3079268292682927
36.0,847.0,567.0,1.1765,87100.0,20.54,0,0,0,1,0.2502951593860685,0.2804232804232804
42.0,541.0,380.0,2.3456,83500.0,21.4,0,0,0,1,0.2846580406654344,0.3236842105263158
44.0,1066.0,825.0,2.1538,79700.0,20.78,0,0,0,1,0.2373358348968105,0.2957575757575758
43.0,707.0,417.0,2.5139,83400.0,20.54,0,0,0,1,0.2079207920792079,0.37170263788968827
45.0,1528.0,801.0,1.2625,84700.0,20.78,0,0,0,1,0.19044502617801048,0.35830212234706615
42.0,909.0,646.0,2.9063,80000.0,21.63,0,0,0,1,0.23652365236523654,0.3065015479876161
43.0,1391.0,855.0,2.5192,76400.0,21.63,0,0,0,1,0.21063982746225737,0.3333333333333333
44.0,548.0,435.0,2.1111,79700.0,21.63,0,0,0,1,0.21715328467153286,0.31264367816091954
42.0,4074.0,2736.0,2.455,82400.0,21.63,0,0,0,1,0.21453117329405988,0.2850877192982456
41.0,1613.0,1481.0,2.4028,97700.0,22.27,0,0,0,1,0.2758834469931804,0.27954085077650237
47.0,463.0,327.0,2.15,97200.0,22.27,0,0,0,1,0.2894168466522678,0.41896024464831805
43.0,818.0,494.0,2.4776,101600.0,22.27,0,0,0,1,0.23594132029339854,0.3623481781376518
43.0,1473.0,1231.0,2.1587,86500.0,22.49,0,0,0,1,0.25186693822131706,0.2770105605199025
35.0,504.0,323.0,1.8438,90500.0,21.4,0,0,0,1,0.25,0.33746130030959753
46.0,1026.0,749.0,3.0298,107600.0,22.27,0,0,0,1,0.2202729044834308,0.30040053404539385
46.0,769.0,693.0,2.25,84200.0,22.27,0,0,0,1,0.23797139141742524,0.25685425685425683
46.0,2103.0,1339.0,2.2467,88900.0,21.4,0,0,0,1,0.185924869234427,0.2643764002987304
45.0,330.0,282.0,4.0469,80700.0,21.23,0,0,0,1,0.23030303030303031,0.28368794326241137
46.0,941.0,621.0,1.325,87100.0,21.23,0,0,0,1,0.2316684378320935,0.3140096618357488
45.0,990.0,901.0,2.1731,82000.0,21.23,0,0,0,1,0.2636363636363636,0.2885682574916759
36.0,1126.0,482.0,1.9167,82800.0,20.35,0,0,0,1,0.23357015985790408,0.3112033195020747
43.0,1036.0,652.0,2.069,84600.0,21.23,0,0,0,1,0.2249034749034749,0.3266871165644172
36.0,1047.0,651.0,1.712,82100.0,21.23,0,0,0,1,0.2043935052531041,0.25499231950844853
33.0,1280.0,999.0,2.5625,89300.0,21.98,0,0,0,1,0.23984375,0.2862862862862863
43.0,1587.0,907.0,1.9821,98300.0,22.1,0,0,0,1,0.20163831127914303,0.33737596471885334
41.0,1257.0,828.0,2.5043,92300.0,22.1,0,0,0,1,0.21559268098647574,0.2777777777777778
44.0,1218.0,763.0,2.3281,88800.0,22.1,0,0,0,1,0.20361247947454844,0.3328964613368283
48.0,1751.0,935.0,1.4375,90000.0,22.1,0,0,0,1,0.22272986864648772,0.3732620320855615
45.0,2299.0,1437.0,2.5122,95500.0,22.86,0,0,0,1,0.22357546759460636,0.336812804453723
38.0,2457.0,1516.0,1.5625,91700.0,22.97,0,0,0,1,0.25396825396825395,0.3179419525065963
47.0,998.0,597.0,3.1587,100400.0,22.1,0,0,0,1,0.21142284569138275,0.3098827470686767
40.0,1685.0,949.0,1.8426,94800.0,21.98,0,0,0,1,0.20356083086053411,0.36037934668071653
46.0,1827.0,881.0,4.6696,164300.0,22.86,0,0,0,1,0.16803503010399562,0.3427922814982974
36.0,2781.0,1438.0,2.4598,155500.0,22.86,0,0,0,1,0.20640057533261416,0.3609179415855355
39.0,1823.0,763.0,6.0749,196900.0,23.74,0,0,0,1,0.1568842567196928,0.35386631716906947
27.0,2229.0,1297.0,4.8304,279100.0,24.56,0,0,0,1,0.16375056078959174,0.2737085582112567
34.0,1513.0,545.0,5.5701,252800.0,24.62,0,0,0,1,0.15267680105750164,0.3871559633027523
26.0,3266.0,1222.0,5.37,275400.0,25.49,0,0,0,1,0.15033680342927128,0.43617021276595747
33.0,1809.0,808.0,6.86,250000.0,26.46,0,0,0,1,0.14427860696517414,0.27103960396039606
28.0,794.0,329.0,7.6923,329800.0,26.46,0,0,0,1,0.1397984886649874,0.331306990881459
36.0,690.0,299.0,4.0313,195500.0,24.72,0,0,0,1,0.15217391304347827,0.36454849498327757
33.0,1334.0,579.0,6.8323,255900.0,24.72,0,0,0,1,0.14992503748125938,0.3488773747841105
30.0,414.0,137.0,4.975,311100.0,25.59,0,0,0,1,0.13043478260869565,0.36496350364963503
36.0,768.0,229.0,5.3602,330000.0,25.59,0,0,0,1,0.12109375,0.40611353711790393
41.0,4400.0,1476.0,5.0,248900.0,25.74,0,0,0,1,0.15136363636363637,0.43902439024390244
46.0,954.0,429.0,2.925,142900.0,22.97,0,0,0,1,0.16876310272536688,0.358974358974359
40.0,1445.0,849.0,3.8913,126300.0,23.84,0,0,0,1,0.17716262975778546,0.3003533568904594
44.0,1938.0,946.0,3.225,135800.0,23.84,0,0,0,1,0.20588235294117646,0.3498942917547569
41.0,856.0,571.0,3.1458,130600.0,24.0,0,0,0,1,0.20794392523364486,0.3345008756567426
24.0,1790.0,1137.0,2.537,107900.0,22.97,0,0,0,1,0.2536312849162011,0.33948988566402816
44.0,617.0,378.0,2.5568,111100.0,22.97,0,0,0,1,0.21231766612641814,0.35714285714285715
43.0,1383.0,853.0,3.5083,122000.0,24.0,0,0,0,1,0.19884309472161968,0.31887456037514655
49.0,1325.0,764.0,3.3125,118000.0,24.0,0,0,0,1,0.2090566037735849,0.36910994764397903
40.0,1227.0,928.0,1.8235,95200.0,22.97,0,0,0,1,0.2396088019559902,0.28125
35.0,667.0,406.0,3.8047,94300.0,22.97,0,0,0,1,0.2098950524737631,0.3275862068965517
34.0,1223.0,824.0,2.2917,92500.0,22.27,0,0,0,1,0.22976287816843827,0.33980582524271846
37.0,1379.0,835.0,2.4962,91800.0,22.1,0,0,0,1,0.20812182741116753,0.31017964071856285
43.0,1534.0,826.0,4.0417,109400.0,23.13,0,0,0,1,0.19556714471968709,0.35714285714285715
46.0,1029.0,567.0,3.4844,129500.0,23.13,0,0,0,1,0.17589893100097181,0.37213403880070545
52.0,771.0,355.0,4.1458,143400.0,23.13,0,0,0,1,0.19066147859922178,0.4056338028169014
47.0,824.0,533.0,2.625,98200.0,23.13,0,0,0,1,0.27063106796116504,0.31144465290806755
44.0,1097.0,609.0,2.0227,103100.0,23.13,0,0,0,1,0.2178669097538742,0.3530377668308703
49.0,1283.0,576.0,3.3333,276800.0,17.96,0,0,0,1,0.18550272798129383,0.4097222222222222
52.0,1604.0,594.0,5.338,270900.0,17.96,0,0,0,1,0.1639650872817955,0.48148148148148145
52.0,2248.0,870.0,3.4732,246200.0,17.12,0,0,0,1,0.18772241992882563,0.43333333333333335
38.0,2263.0,1027.0,3.5125,224200.0,17.42,0,0,0,1,0.23066725585505965,0.495618305744888
52.0,1571.0,693.0,3.1375,229100.0,17.12,0,0,0,1,0.22215149586250796,0.4704184704184704
46.0,1520.0,815.0,2.8036,211600.0,16.55,0,0,0,1,0.2644736842105263,0.4601226993865031
15.0,5083.0,2420.0,4.5824,256100.0,17.42,0,0,0,1,0.23844186504033052,0.4735537190082645
36.0,1077.0,518.0,3.0208,206300.0,16.55,0,0,0,1,0.2720519962859796,0.5328185328185329
52.0,1248.0,620.0,4.0875,221300.0,16.55,0,0,0,1,0.2267628205128205,0.4435483870967742
42.0,1342.0,551.0,4.5268,207400.0,15.01,0,0,0,1,0.21684053651266766,0.4827586206896552
37.0,3061.0,2556.0,1.7375,350000.0,13.61,0,0,0,1,0.30382228030055536,0.3615023474178404
52.0,3171.0,1498.0,3.1795,218200.0,17.12,0,0,0,1,0.22011983601387575,0.46461949265687585
50.0,1211.0,523.0,3.8672,216700.0,16.3,0,0,0,1,0.21552436003303055,0.4340344168260038
52.0,979.0,374.0,5.1675,270600.0,17.12,0,0,0,1,0.1787538304392237,0.4090909090909091
52.0,2269.0,1004.0,5.1696,261400.0,17.12,0,0,0,1,0.16747465843984133,0.3695219123505976
52.0,1844.0,769.0,4.2614,261300.0,16.93,0,0,0,1,0.18004338394793926,0.4343302990897269
52.0,2178.0,940.0,5.0551,232200.0,17.12,0,0,0,1,0.19329660238751148,0.45
42.0,1650.0,645.0,5.6228,375400.0,19.12,0,0,0,1,0.16606060606060605,0.39689922480620154
52.0,1927.0,705.0,7.8864,357300.0,19.73,0,0,0,1,0.14478463933575506,0.4085106382978723
52.0,2079.0,684.0,7.9556,374400.0,19.12,0,0,0,1,0.13131313131313133,0.402046783625731
52.0,1803.0,572.0,6.174,358800.0,19.12,0,0,0,1,0.13311148086522462,0.4125874125874126
52.0,2041.0,671.0,6.9414,417500.0,19.12,0,0,0,1,0.13228809407153355,0.3770491803278688
52.0,3046.0,975.0,8.8342,430500.0,18.33,0,0,0,1,0.12245567957977675,0.37435897435897436
52.0,2318.0,779.0,7.1754,362900.0,18.53,0,0,0,1,0.14150129421915444,0.40051347881899874
52.0,2003.0,658.0,10.0825,397000.0,18.53,0,0,0,1,0.12481278082875687,0.3708206686930091
52.0,2261.0,819.0,4.9083,346800.0,18.53,0,0,0,1,0.1450685537372844,0.409035409035409
52.0,1225.0,412.0,5.7912,327100.0,17.71,0,0,0,1,0.13795918367346938,0.4077669902912621
52.0,2315.0,835.0,4.5893,290100.0,17.71,0,0,0,1,0.17624190064794817,0.4419161676646707
52.0,2070.0,722.0,5.4171,292000.0,17.71,0,0,0,1,0.15893719806763285,0.42382271468144045
52.0,2616.0,1085.0,4.125,270900.0,17.71,0,0,0,1,0.18081039755351683,0.4488479262672811
52.0,2640.0,973.0,7.266,371100.0,18.33,0,0,0,1,0.13863636363636364,0.3648509763617677
52.0,1978.0,723.0,5.3989,335600.0,18.33,0,0,0,1,0.14812942366026288,0.37621023513139695
37.0,2220.0,903.0,7.8336,371300.0,19.73,0,0,0,1,0.15090090090090091,0.4008859357696567
41.0,1125.0,356.0,6.1593,344000.0,19.62,0,0,0,1,0.17333333333333334,0.5084269662921348
52.0,3078.0,1005.0,6.381,342200.0,18.97,0,0,0,1,0.16049382716049382,0.4597014925373134
52.0,3706.0,1205.0,6.6828,370900.0,18.97,0,0,0,1,0.14328116567728008,0.4182572614107884
37.0,3000.0,987.0,7.5385,350000.0,19.62,0,0,0,1,0.15233333333333332,0.45592705167173253
42.0,2863.0,1031.0,6.7138,368600.0,19.62,0,0,0,1,0.16067062521830247,0.43452958292919497
52.0,2551.0,894.0,6.2425,391800.0,18.24,0,0,0,1,0.1634653077224618,0.4519015659955257
52.0,2255.0,823.0,5.7979,415300.0,18.24,0,0,0,1,0.18181818181818182,0.4580801944106926
52.0,3360.0,1232.0,4.2813,284900.0,17.57,0,0,0,1,0.19285714285714287,0.5040584415584416
52.0,1693.0,669.0,3.5417,287500.0,17.57,0,0,0,1,0.23095097460129946,0.5485799701046338
44.0,2252.0,989.0,3.0132,272900.0,17.57,0,0,0,1,0.26287744227353466,0.5561172901921132
52.0,2495.0,1058.0,4.1429,259600.0,16.93,0,0,0,1,0.1967935871743487,0.43856332703213613
52.0,1193.0,506.0,4.1912,254500.0,16.93,0,0,0,1,0.16764459346186086,0.4090909090909091
52.0,1172.0,489.0,3.9167,235600.0,16.93,0,0,0,1,0.18344709897610922,0.4458077709611452
52.0,2159.0,824.0,3.8897,218400.0,16.3,0,0,0,1,0.19638721630384437,0.470873786407767
48.0,2365.0,1034.0,3.1065,229200.0,16.3,0,0,0,1,0.20718816067653276,0.45938104448742745
46.0,1895.0,920.0,2.9926,192100.0,16.3,0,0,0,1,0.23324538258575198,0.46195652173913043
52.0,1650.0,841.0,3.556,179300.0,16.3,0,0,0,1,0.23939393939393938,0.4518430439952438
45.0,453.0,749.0,1.475,187500.0,15.7,0,0,0,1,0.32229580573951433,0.1829105473965287
52.0,409.0,208.0,1.6971,138800.0,15.7,0,0,0,1,0.2371638141809291,0.47115384615384615
10.0,503.0,228.0,2.1705,150000.0,14.89,0,0,0,1,0.2345924453280318,0.43859649122807015
50.0,499.0,287.0,2.75,140600.0,14.13,0,0,0,1,0.2545090180360721,0.445993031358885
52.0,477.0,218.0,2.5682,120000.0,14.1,0,0,0,1,0.24947589098532494,0.48623853211009177
46.0,1647.0,854.0,2.9,144800.0,15.7,0,0,0,1,0.22829386763812992,0.41569086651053866
52.0,3123.0,1695.0,2.2208,144800.0,14.89,0,0,0,1,0.2398334934357989,0.40353982300884955
52.0,957.0,403.0,3.2344,245500.0,16.93,0,0,0,1,0.19644723092998956,0.4267990074441687
52.0,589.0,288.0,3.5156,200000.0,16.18,0,0,0,1,0.22410865874363328,0.4548611111111111
49.0,2026.0,963.0,1.9805,173700.0,16.18,0,0,0,1,0.2704837117472853,0.5410176531671859
50.0,1829.0,1129.0,2.6684,185600.0,15.52,0,0,0,1,0.29305631492618917,0.45704162976085033
52.0,895.0,386.0,3.875,182600.0,15.52,0,0,0,1,0.2212290502793296,0.5284974093264249
52.0,1909.0,811.0,3.006,227900.0,16.93,0,0,0,1,0.2179151388161341,0.5006165228113441
46.0,3022.0,1293.0,2.543,220700.0,16.18,0,0,0,1,0.23031105228325613,0.5220417633410673
46.0,1777.0,805.0,2.8676,212000.0,16.18,0,0,0,1,0.2509848058525605,0.5354037267080746
52.0,2803.0,1372.0,2.1907,271400.0,17.57,0,0,0,1,0.33178737067427755,0.6384839650145773
30.0,1465.0,862.0,1.7778,268800.0,16.85,0,0,0,1,0.29965870307167236,0.49303944315545245
37.0,2619.0,1152.0,2.52,277800.0,17.57,0,0,0,1,0.26040473463153874,0.5347222222222222
52.0,1149.0,483.0,4.2788,332500.0,18.24,0,0,0,1,0.22193211488250653,0.515527950310559
52.0,2363.0,1558.0,2.944,338900.0,18.24,0,0,0,1,0.2556072788827761,0.36777920410783055
52.0,2604.0,1798.0,1.725,287500.0,18.24,0,0,0,1,0.32142857142857145,0.42769744160177975
41.0,685.0,266.0,5.2289,384600.0,18.25,0,0,0,1,0.20583941605839415,0.462406015037594
42.0,1756.0,2184.0,2.5562,371400.0,18.25,0,0,0,1,0.26480637813211844,0.19322344322344323
52.0,1204.0,2016.0,0.949,350000.0,18.25,0,0,0,1,0.38205980066445183,0.23660714285714285
52.0,609.0,1349.0,1.1696,500001.0,18.25,0,0,0,1,0.38752052545155996,0.18532246108228317
52.0,1087.0,3337.0,1.4012,175000.0,17.55,0,0,0,1,0.34130634774609014,0.10488462691039856
52.0,2773.0,1721.0,1.1859,241700.0,17.55,0,0,0,1,0.3598990263252795,0.5514235909355026
35.0,3218.0,1675.0,1.7464,216700.0,16.85,0,0,0,1,0.34431323803604724,0.5970149253731343
49.0,1350.0,707.0,2.8846,211300.0,16.85,0,0,0,1,0.2725925925925926,0.49504950495049505
52.0,3084.0,1424.0,2.7372,210200.0,16.85,0,0,0,1,0.22632944228274968,0.48735955056179775
52.0,938.0,393.0,3.8594,196400.0,15.48,0,0,0,1,0.20788912579957355,0.48091603053435117
52.0,1813.0,828.0,3.5625,191700.0,16.18,0,0,0,1,0.1947049089906233,0.40942028985507245
52.0,1233.0,571.0,2.2788,182300.0,16.18,0,0,0,1,0.24330900243309003,0.51138353765324
44.0,2539.0,1382.0,2.537,175000.0,15.52,0,0,0,1,0.29736116581331234,0.515918958031838
46.0,1267.0,792.0,2.525,165900.0,15.52,0,0,0,1,0.2557221783741121,0.4053030303030303
52.0,1665.0,815.0,1.9946,156900.0,14.79,0,0,0,1,0.24264264264264265,0.456441717791411
52.0,1659.0,788.0,2.8214,164300.0,15.48,0,0,0,1,0.2212176009644364,0.43908629441624364
52.0,2225.0,1145.0,2.6165,150000.0,15.52,0,0,0,1,0.20674157303370785,0.37554585152838427
50.0,2485.0,1354.0,1.9483,150500.0,14.79,0,0,0,1,0.2442655935613682,0.4158050221565731
52.0,2031.0,958.0,1.9327,169900.0,15.48,0,0,0,1,0.22156573116691286,0.46450939457202506
49.0,2932.0,1361.0,1.9798,147400.0,15.48,0,0,0,1,0.22783083219645292,0.446730345334313
52.0,2246.0,1005.0,2.4167,152700.0,14.82,0,0,0,1,0.21015138023152272,0.44676616915422884
49.0,2052.0,924.0,2.5417,182700.0,16.18,0,0,0,1,0.21198830409356725,0.44805194805194803
52.0,1999.0,780.0,3.3906,179300.0,15.48,0,0,0,1,0.20860430215107553,0.45897435897435895
52.0,3007.0,1582.0,2.5652,157700.0,15.48,0,0,0,1,0.22979714000665113,0.4020227560050569
41.0,2214.0,1213.0,2.2845,153100.0,15.48,0,0,0,1,0.24841915085817526,0.4682605111294312
52.0,1088.0,486.0,2.6071,250000.0,16.18,0,0,0,1,0.2803308823529412,0.5493827160493827
52.0,834.0,494.0,3.15,206300.0,16.18,0,0,0,1,0.22302158273381295,0.354251012145749
52.0,1769.0,849.0,2.6914,218800.0,16.18,0,0,0,1,0.21028829847371397,0.4299175500588928
52.0,2307.0,1127.0,1.8447,198200.0,16.18,0,0,0,1,0.2527091460771565,0.4862466725820763
35.0,5161.0,3276.0,1.6307,253600.0,16.9,0,0,0,1,0.3379190079441969,0.5317460317460317
52.0,3497.0,1493.0,2.9044,257400.0,16.9,0,0,0,1,0.2379182156133829,0.5318151373074347
52.0,3774.0,1461.0,2.9405,289500.0,16.9,0,0,0,1,0.1971383147853736,0.4647501711156742
52.0,2888.0,1253.0,3.3893,241700.0,16.9,0,0,0,1,0.20914127423822715,0.42936951316839583
48.0,2153.0,1656.0,3.0417,489600.0,17.63,0,0,0,1,0.24013005109150024,0.27717391304347827
52.0,1389.0,514.0,7.0897,446200.0,17.63,0,0,0,1,0.1375089992800576,0.39299610894941633
52.0,1709.0,719.0,5.0463,456300.0,17.63,0,0,0,1,0.1860737273259216,0.4102920723226704
52.0,1587.0,878.0,1.7652,336800.0,17.63,0,0,0,1,0.27977315689981097,0.5113895216400911
52.0,1668.0,517.0,7.8521,500001.0,18.38,0,0,0,1,0.13489208633093525,0.41392649903288203
52.0,3726.0,1366.0,9.3959,500001.0,17.84,0,0,0,1,0.12721417069243157,0.363103953147877
52.0,4048.0,1316.0,5.3794,376900.0,17.63,0,0,0,1,0.16378458498023715,0.44832826747720367
52.0,3618.0,1508.0,3.2619,309600.0,16.3,0,0,0,1,0.21227197346600332,0.5006631299734748
52.0,4076.0,1800.0,2.7054,182300.0,15.56,0,0,0,1,0.22571148184494602,0.4527777777777778
47.0,2077.0,719.0,2.2431,172700.0,15.56,0,0,0,1,0.19258545979778527,0.4534075104311544
50.0,1279.0,675.0,1.9028,150800.0,15.56,0,0,0,1,0.23455824863174354,0.37777777777777777
52.0,1974.0,875.0,1.5817,153600.0,15.56,0,0,0,1,0.21580547112462006,0.41485714285714287
52.0,335.0,152.0,2.2841,106300.0,15.56,0,0,0,1,0.24776119402985075,0.506578947368421
47.0,1375.0,843.0,1.3785,142300.0,15.56,0,0,0,1,0.22327272727272726,0.37841043890865955
52.0,610.0,281.0,2.9018,119400.0,14.82,0,0,0,1,0.23770491803278687,0.4697508896797153
44.0,1025.0,506.0,1.73,147900.0,14.82,0,0,0,1,0.19317073170731708,0.4031620553359684
48.0,2063.0,1054.0,2.2625,132900.0,14.82,0,0,0,1,0.23460979156568104,0.44212523719165087
35.0,1872.0,1017.0,2.2106,132500.0,13.48,0,0,0,1,0.22382478632478633,0.40707964601769914
52.0,3108.0,1623.0,2.6997,126900.0,13.69,0,0,0,1,0.26158301158301156,0.4713493530499076
14.0,7355.0,3100.0,4.0018,143800.0,12.74,0,0,0,1,0.3273963290278722,0.6616129032258065
52.0,2990.0,947.0,7.8772,500001.0,17.73,0,0,0,1,0.12675585284280935,0.3812038014783527
39.0,2492.0,808.0,11.8603,500001.0,18.22,0,0,0,1,0.12439807383627609,0.38985148514851486
42.0,2991.0,1018.0,13.499,500001.0,18.22,0,0,0,1,0.11200267469073888,0.3290766208251473
52.0,3242.0,1001.0,12.2138,500001.0,17.38,0,0,0,1,0.11289327575570636,0.3516483516483517
52.0,3051.0,1005.0,8.1872,466100.0,17.38,0,0,0,1,0.1248770894788594,0.36716417910447763
52.0,3494.0,1192.0,12.3804,500001.0,17.38,0,0,0,1,0.11333714939896966,0.3213087248322148
52.0,1757.0,585.0,5.8948,457800.0,16.91,0,0,0,1,0.1400113830392715,0.38803418803418804
52.0,2449.0,916.0,8.1194,471600.0,16.91,0,0,0,1,0.1273989383421805,0.34497816593886466
52.0,1611.0,556.0,8.7477,500001.0,17.38,0,0,0,1,0.12600869025450032,0.32194244604316546
52.0,3665.0,1470.0,6.155,398600.0,16.54,0,0,0,1,0.14106412005457025,0.35374149659863946
52.0,2474.0,1104.0,5.883,340700.0,15.71,0,0,0,1,0.16289409862570736,0.3605072463768116
52.0,3037.0,1242.0,5.2128,289900.0,16.73,0,0,0,1,0.16990451103062232,0.4170692431561997
